order_item_id,order_id,product_id,quantity,unit_price,discount
6758,2702,58,3,44.05,0.15
6759,2703,35,2,109.54,0.15
6760,2703,104,2,175.21,0.0
6761,2704,96,2,124.74,0.0
6762,2704,63,1,82.03,0.0
6763,2704,106,2,342.73,0.15
6764,2704,88,1,109.47,0.05
6765,2705,23,1,1138.4,0.1
6766,2705,26,3,114.37,0.15
6767,2705,44,1,59.87,0.0
6768,2706,77,1,105.72,0.15
6769,2706,50,1,52.38,0.0
6770,2706,113,2,45.91,0.0
6771,2707,117,1,75.36,0.1
6772,2707,94,1,121.02,0.0
6773,2707,115,1,74.95,0.0
6774,2708,37,1,36.6,0.05
6775,2708,85,1,122.17,0.05
6776,2709,118,3,70.37,0.1
6777,2709,113,2,45.91,0.05
6778,2710,36,1,67.29,0.15
6779,2711,113,3,45.91,0.05
6780,2711,107,3,315.32,0.1
6781,2711,62,1,99.59,0.05
6782,2711,76,1,115.79,0.0
6783,2712,28,2,89.14,0.0
6784,2713,20,2,1272.89,0.1
6785,2713,111,2,99.29,0.15
6786,2713,40,1,52.28,0.1
6787,2713,21,2,1122.92,0.15
6788,2714,111,1,99.29,0.1
6789,2714,17,3,1005.58,0.05
6790,2714,54,1,20.73,0.15
6791,2715,17,2,1005.58,0.05
6792,2715,82,2,113.87,0.0
6793,2716,71,2,69.64,0.0
6794,2716,4,1,1016.95,0.1
6795,2717,66,1,106.71,0.0
6796,2717,61,2,73.16,0.15
6797,2718,91,3,94.87,0.15
6798,2718,6,2,1247.26,0.1
6799,2718,69,3,114.57,0.15
6800,2718,17,1,1005.58,0.05
6801,2719,88,1,109.47,0.15
6802,2720,51,1,53.62,0.0
6803,2720,17,2,1005.58,0.1
6804,2721,2,2,1276.88,0.0
6805,2722,120,2,64.19,0.1
6806,2722,40,2,52.28,0.05
6807,2722,46,1,64.91,0.0
6808,2722,91,3,94.87,0.15
6809,2723,30,2,139.26,0.15
6810,2723,105,1,321.26,0.15
6811,2723,32,3,58.98,0.15
6812,2724,102,2,188.19,0.05
6813,2724,82,2,113.87,0.1
6814,2725,105,2,321.26,0.0
6815,2725,71,3,69.64,0.0
6816,2725,92,2,59.67,0.15
6817,2726,15,3,1466.49,0.05
6818,2726,47,2,31.94,0.1
6819,2727,66,2,106.71,0.1
6820,2727,17,3,1005.58,0.0
6821,2728,30,3,139.26,0.1
6822,2728,112,2,66.68,0.0
6823,2729,40,3,52.28,0.05
6824,2730,93,1,73.99,0.15
6825,2730,110,1,31.39,0.05
6826,2730,64,2,93.19,0.15
6827,2730,33,2,96.96,0.1
6828,2731,49,3,53.79,0.05
6829,2731,92,1,59.67,0.05
6830,2731,18,3,813.45,0.05
6831,2731,21,1,1122.92,0.05
6832,2732,98,2,406.86,0.1
6833,2732,57,3,62.07,0.05
6834,2732,18,3,813.45,0.05
6835,2733,83,2,77.52,0.05
6836,2733,76,3,115.79,0.0
6837,2733,108,2,285.82,0.15
6838,2734,13,1,1416.4,0.1
6839,2734,24,3,1445.96,0.1
6840,2735,75,1,181.68,0.0
6841,2735,113,3,45.91,0.1
6842,2735,72,2,111.1,0.1
6843,2736,112,2,66.68,0.05
6844,2737,40,3,52.28,0.05
6845,2738,11,3,863.36,0.15
6846,2739,74,1,179.47,0.0
6847,2739,120,3,64.19,0.05
6848,2739,34,2,125.09,0.05
6849,2740,44,2,59.87,0.15
6850,2740,74,2,179.47,0.15
6851,2740,64,3,93.19,0.15
6852,2740,23,2,1138.4,0.15
6853,2741,10,2,783.62,0.0
6854,2741,27,2,116.94,0.1
6855,2741,107,3,315.32,0.0
6856,2741,100,3,240.04,0.1
6857,2742,23,2,1138.4,0.05
6858,2742,56,1,23.54,0.05
6859,2742,101,3,403.43,0.0
6860,2743,5,1,856.49,0.0
6861,2744,68,2,86.11,0.05
6862,2744,1,3,1061.42,0.05
6863,2744,40,2,52.28,0.1
6864,2745,75,1,181.68,0.0
6865,2745,78,3,198.38,0.15
6866,2745,2,1,1276.88,0.15
6867,2746,40,3,52.28,0.0
6868,2747,49,2,53.79,0.15
6869,2748,5,3,856.49,0.15
6870,2748,75,1,181.68,0.0
6871,2749,40,1,52.28,0.1
6872,2749,29,3,144.47,0.15
6873,2749,87,3,104.67,0.15
6874,2749,23,1,1138.4,0.1
6875,2750,47,2,31.94,0.05
6876,2750,118,1,70.37,0.15
6877,2750,88,2,109.47,0.0
6878,2751,107,2,315.32,0.15
6879,2752,1,3,1061.42,0.1
6880,2752,105,2,321.26,0.15
6881,2752,76,1,115.79,0.0
6882,2752,55,3,32.53,0.1
6883,2753,111,3,99.29,0.1
6884,2753,107,1,315.32,0.05
6885,2753,105,2,321.26,0.1
6886,2753,118,2,70.37,0.15
6887,2754,51,2,53.62,0.1
6888,2754,108,3,285.82,0.15
6889,2754,64,2,93.19,0.1
6890,2754,85,3,122.17,0.15
6891,2755,57,2,62.07,0.1
6892,2755,96,3,124.74,0.05
6893,2755,11,2,863.36,0.15
6894,2756,33,2,96.96,0.05
6895,2756,4,2,1016.95,0.15
6896,2757,87,3,104.67,0.15
6897,2757,107,2,315.32,0.05
6898,2757,96,3,124.74,0.1
6899,2758,36,1,67.29,0.15
6900,2758,71,3,69.64,0.0
6901,2758,111,2,99.29,0.05
6902,2759,75,3,181.68,0.0
6903,2759,25,1,101.45,0.15
6904,2759,24,3,1445.96,0.15
6905,2759,93,2,73.99,0.0
6906,2760,27,2,116.94,0.0
6907,2760,8,2,1131.13,0.0
6908,2760,103,3,299.32,0.15
6909,2760,113,1,45.91,0.05
6910,2761,103,3,299.32,0.05
6911,2762,81,1,111.58,0.1
6912,2762,75,2,181.68,0.15
6913,2762,56,2,23.54,0.15
6914,2762,27,2,116.94,0.15
6915,2763,116,1,92.44,0.15
6916,2763,63,2,82.03,0.0
6917,2764,105,1,321.26,0.0
6918,2764,9,1,1017.39,0.15
6919,2764,7,2,1081.5,0.0
6920,2765,15,3,1466.49,0.1
6921,2765,51,3,53.62,0.15
6922,2765,39,2,57.67,0.15
6923,2766,55,1,32.53,0.1
6924,2767,35,3,109.54,0.05
6925,2767,91,2,94.87,0.0
6926,2767,61,2,73.16,0.05
6927,2768,93,2,73.99,0.15
6928,2769,82,3,113.87,0.0
6929,2770,119,3,62.24,0.0
6930,2770,13,1,1416.4,0.05
6931,2770,111,2,99.29,0.15
6932,2770,28,2,89.14,0.1
6933,2771,117,2,75.36,0.15
6934,2771,32,3,58.98,0.15
6935,2772,63,3,82.03,0.0
6936,2773,16,2,1522.38,0.1
6937,2773,114,1,46.87,0.15
6938,2773,4,1,1016.95,0.15
6939,2774,57,2,62.07,0.05
6940,2774,68,1,86.11,0.05
6941,2774,94,2,121.02,0.1
6942,2775,85,3,122.17,0.0
6943,2775,37,2,36.6,0.1
6944,2775,89,3,55.64,0.05
6945,2776,25,1,101.45,0.15
6946,2777,32,2,58.98,0.15
6947,2777,95,3,67.35,0.1
6948,2777,11,3,863.36,0.1
6949,2778,96,1,124.74,0.05
6950,2778,76,1,115.79,0.0
6951,2778,28,2,89.14,0.1
6952,2779,55,3,32.53,0.0
6953,2779,80,1,81.78,0.1
6954,2780,49,3,53.79,0.05
6955,2780,26,1,114.37,0.1
6956,2780,29,2,144.47,0.1
6957,2780,3,2,1143.05,0.0
6958,2781,103,2,299.32,0.1
6959,2782,119,1,62.24,0.0
6960,2782,21,1,1122.92,0.1
6961,2783,17,3,1005.58,0.05
6962,2783,26,3,114.37,0.0
6963,2783,11,3,863.36,0.15
6964,2784,101,3,403.43,0.0
6965,2785,39,3,57.67,0.15
6966,2785,68,1,86.11,0.1
6967,2785,37,2,36.6,0.15
6968,2786,35,3,109.54,0.1
6969,2786,107,3,315.32,0.1
6970,2787,69,1,114.57,0.15
6971,2788,56,2,23.54,0.05
6972,2788,120,3,64.19,0.1
6973,2789,47,3,31.94,0.15
6974,2789,83,3,77.52,0.0
6975,2789,60,2,31.57,0.1
6976,2790,74,2,179.47,0.1
6977,2791,14,1,929.55,0.1
6978,2791,87,3,104.67,0.1
6979,2791,103,3,299.32,0.0
6980,2791,44,3,59.87,0.1
6981,2792,53,1,55.82,0.05
6982,2792,92,2,59.67,0.0
6983,2792,38,2,53.59,0.15
6984,2793,48,2,56.46,0.0
6985,2793,111,1,99.29,0.05
6986,2794,58,2,44.05,0.15
6987,2794,99,2,181.09,0.1
6988,2794,108,2,285.82,0.05
6989,2795,19,3,1303.76,0.05
6990,2795,109,2,67.25,0.15
6991,2795,37,3,36.6,0.0
6992,2795,95,1,67.35,0.15
6993,2796,77,2,105.72,0.15
6994,2796,37,2,36.6,0.1
6995,2796,71,3,69.64,0.0
6996,2797,101,2,403.43,0.0
6997,2797,54,1,20.73,0.1
6998,2797,85,2,122.17,0.05
6999,2798,56,3,23.54,0.0
7000,2798,58,2,44.05,0.1
7001,2798,34,1,125.09,0.05
7002,2798,80,1,81.78,0.15
7003,2799,104,2,175.21,0.1
7004,2799,9,1,1017.39,0.05
7005,2800,8,2,1131.13,0.1
7006,2801,46,2,64.91,0.15
7007,2801,80,1,81.78,0.0
7008,2801,44,2,59.87,0.05
7009,2802,54,3,20.73,0.1
7010,2802,66,1,106.71,0.1
7011,2802,7,3,1081.5,0.0
7012,2802,72,1,111.1,0.15
7013,2803,48,2,56.46,0.15
7014,2804,75,3,181.68,0.15
7015,2804,30,1,139.26,0.05
7016,2804,29,1,144.47,0.15
7017,2804,51,1,53.62,0.1
7018,2805,77,1,105.72,0.0
7019,2805,11,2,863.36,0.05
7020,2806,5,3,856.49,0.05
7021,2807,32,1,58.98,0.0
7022,2807,64,3,93.19,0.05
7023,2807,76,3,115.79,0.15
7024,2807,6,3,1247.26,0.05
7025,2808,58,2,44.05,0.15
7026,2808,67,2,48.23,0.15
7027,2808,13,1,1416.4,0.1
7028,2809,66,1,106.71,0.1
7029,2809,90,1,100.08,0.15
7030,2809,12,2,876.42,0.1
7031,2810,40,2,52.28,0.15
7032,2810,36,3,67.29,0.05
7033,2810,109,3,67.25,0.05
7034,2810,4,2,1016.95,0.15
7035,2811,67,3,48.23,0.15
7036,2811,12,2,876.42,0.1
7037,2811,88,2,109.47,0.05
7038,2812,40,2,52.28,0.15
7039,2813,43,2,30.23,0.1
7040,2813,104,3,175.21,0.05
7041,2813,56,1,23.54,0.1
7042,2814,109,3,67.25,0.15
7043,2815,86,1,110.76,0.05
7044,2815,104,1,175.21,0.05
7045,2815,67,1,48.23,0.05
7046,2815,9,2,1017.39,0.15
7047,2816,60,1,31.57,0.15
7048,2816,27,3,116.94,0.1
7049,2817,66,2,106.71,0.1
7050,2817,53,3,55.82,0.1
7051,2818,101,3,403.43,0.15
7052,2818,43,3,30.23,0.1
7053,2818,42,3,58.5,0.15
7054,2819,106,3,342.73,0.15
7055,2819,103,3,299.32,0.0
7056,2819,59,1,28.01,0.1
7057,2820,84,2,189.75,0.1
7058,2820,55,1,32.53,0.15
7059,2820,34,1,125.09,0.05
7060,2820,82,2,113.87,0.0
7061,2821,46,2,64.91,0.05
7062,2821,25,1,101.45,0.0
7063,2821,113,2,45.91,0.05
7064,2821,33,1,96.96,0.15
7065,2822,18,2,813.45,0.0
7066,2822,7,3,1081.5,0.0
7067,2822,32,3,58.98,0.1
7068,2823,31,1,69.02,0.1
7069,2824,25,1,101.45,0.15
7070,2824,117,2,75.36,0.15
7071,2824,24,3,1445.96,0.05
7072,2825,100,2,240.04,0.05
7073,2826,6,3,1247.26,0.0
7074,2826,118,3,70.37,0.15
7075,2826,96,1,124.74,0.0
7076,2826,103,2,299.32,0.05
7077,2827,59,3,28.01,0.1
7078,2827,116,3,92.44,0.15
7079,2827,108,2,285.82,0.0
7080,2828,45,3,58.26,0.15
7081,2828,79,1,243.88,0.0
7082,2829,6,1,1247.26,0.15
7083,2829,40,2,52.28,0.1
7084,2830,77,1,105.72,0.05
7085,2831,106,1,342.73,0.1
7086,2831,59,2,28.01,0.05
7087,2832,57,1,62.07,0.0
7088,2832,37,1,36.6,0.15
7089,2833,23,1,1138.4,0.05
7090,2834,66,1,106.71,0.1
7091,2834,3,2,1143.05,0.1
7092,2834,54,2,20.73,0.1
7093,2835,87,1,104.67,0.15
7094,2836,15,2,1466.49,0.15
7095,2836,1,3,1061.42,0.15
7096,2836,114,1,46.87,0.15
7097,2837,23,1,1138.4,0.0
7098,2838,47,1,31.94,0.05
7099,2838,103,3,299.32,0.05
7100,2839,94,2,121.02,0.0
7101,2839,75,2,181.68,0.1
7102,2839,90,2,100.08,0.0
7103,2840,91,3,94.87,0.05
7104,2841,53,2,55.82,0.1
7105,2841,96,3,124.74,0.0
7106,2841,68,3,86.11,0.0
7107,2842,42,3,58.5,0.1
7108,2843,25,2,101.45,0.1
7109,2843,37,3,36.6,0.05
7110,2844,41,2,45.79,0.1
7111,2845,1,3,1061.42,0.1
7112,2846,58,2,44.05,0.0
7113,2846,119,3,62.24,0.05
7114,2847,57,1,62.07,0.1
7115,2847,8,3,1131.13,0.05
7116,2847,15,3,1466.49,0.05
7117,2848,12,3,876.42,0.1
7118,2848,58,2,44.05,0.0
7119,2848,83,2,77.52,0.15
7120,2848,108,3,285.82,0.15
7121,2849,95,3,67.35,0.05
7122,2849,31,1,69.02,0.0
7123,2849,89,1,55.64,0.1
7124,2849,100,3,240.04,0.1
7125,2850,32,3,58.98,0.0
7126,2850,92,2,59.67,0.05
7127,2851,93,2,73.99,0.1
7128,2851,39,3,57.67,0.1
7129,2851,6,2,1247.26,0.05
7130,2852,60,2,31.57,0.15
7131,2852,3,2,1143.05,0.0
7132,2852,85,3,122.17,0.1
7133,2853,55,3,32.53,0.05
7134,2853,19,2,1303.76,0.0
7135,2853,84,3,189.75,0.05
7136,2854,101,1,403.43,0.15
7137,2854,95,3,67.35,0.0
7138,2854,105,3,321.26,0.0
7139,2854,9,1,1017.39,0.05
7140,2855,76,2,115.79,0.0
7141,2856,18,3,813.45,0.15
7142,2856,64,3,93.19,0.05
7143,2857,109,1,67.25,0.1
7144,2857,64,3,93.19,0.15
7145,2857,101,1,403.43,0.15
7146,2857,7,3,1081.5,0.05
7147,2858,40,2,52.28,0.05
7148,2858,56,3,23.54,0.1
7149,2858,4,3,1016.95,0.1
7150,2858,63,2,82.03,0.0
7151,2859,27,2,116.94,0.15
7152,2860,46,1,64.91,0.15
7153,2860,6,2,1247.26,0.0
7154,2861,82,3,113.87,0.0
7155,2861,61,3,73.16,0.05
7156,2861,25,3,101.45,0.0
7157,2861,47,2,31.94,0.15
7158,2862,64,1,93.19,0.1
7159,2862,58,3,44.05,0.1
7160,2862,78,3,198.38,0.1
7161,2863,97,1,308.18,0.0
7162,2863,16,1,1522.38,0.05
7163,2863,23,1,1138.4,0.15
7164,2863,45,2,58.26,0.15
7165,2864,74,1,179.47,0.15
7166,2865,28,3,89.14,0.0
7167,2866,6,3,1247.26,0.15
7168,2866,42,3,58.5,0.05
7169,2867,23,1,1138.4,0.0
7170,2867,55,1,32.53,0.1
7171,2867,89,3,55.64,0.15
7172,2868,72,2,111.1,0.05
7173,2868,21,2,1122.92,0.1
7174,2869,103,1,299.32,0.05
7175,2869,17,1,1005.58,0.15
7176,2870,102,1,188.19,0.1
7177,2871,41,2,45.79,0.15
7178,2872,59,2,28.01,0.05
7179,2873,39,2,57.67,0.05
7180,2873,83,2,77.52,0.05
7181,2874,110,3,31.39,0.05
7182,2875,94,1,121.02,0.15
7183,2876,24,1,1445.96,0.05
7184,2876,113,3,45.91,0.0
7185,2876,79,2,243.88,0.15
7186,2876,33,2,96.96,0.0
7187,2877,30,3,139.26,0.1
7188,2877,100,2,240.04,0.0
7189,2877,119,1,62.24,0.0
7190,2878,34,2,125.09,0.05
7191,2878,80,1,81.78,0.0
7192,2878,25,1,101.45,0.0
7193,2878,45,3,58.26,0.15
7194,2879,48,2,56.46,0.05
7195,2879,58,3,44.05,0.1
7196,2880,5,2,856.49,0.1
7197,2880,110,2,31.39,0.0
7198,2880,25,3,101.45,0.0
7199,2880,39,2,57.67,0.1
7200,2881,117,2,75.36,0.05
7201,2881,42,1,58.5,0.05
7202,2881,37,1,36.6,0.05
7203,2882,19,1,1303.76,0.1
7204,2882,85,1,122.17,0.15
7205,2883,30,2,139.26,0.0
7206,2883,36,3,67.29,0.1
7207,2883,50,2,52.38,0.15
7208,2884,102,1,188.19,0.0
7209,2885,44,1,59.87,0.1
7210,2885,18,3,813.45,0.0
7211,2886,82,2,113.87,0.15
7212,2886,14,1,929.55,0.15
7213,2886,63,3,82.03,0.0
7214,2887,68,3,86.11,0.1
7215,2888,56,2,23.54,0.0
7216,2888,51,1,53.62,0.1
7217,2889,71,3,69.64,0.0
7218,2889,15,3,1466.49,0.1
7219,2889,57,3,62.07,0.15
7220,2890,95,2,67.35,0.05
7221,2890,103,1,299.32,0.0
7222,2891,21,3,1122.92,0.1
7223,2891,74,3,179.47,0.0
7224,2891,75,2,181.68,0.0
7225,2892,89,3,55.64,0.05
7226,2892,91,3,94.87,0.0
7227,2892,51,2,53.62,0.05
7228,2893,107,1,315.32,0.0
7229,2894,7,3,1081.5,0.1
7230,2894,80,3,81.78,0.1
7231,2895,52,3,58.53,0.0
7232,2895,47,3,31.94,0.05
7233,2895,80,2,81.78,0.05
7234,2895,39,3,57.67,0.0
7235,2896,78,2,198.38,0.1
7236,2896,14,2,929.55,0.0
7237,2896,117,2,75.36,0.05
7238,2897,115,1,74.95,0.0
7239,2898,28,2,89.14,0.15
7240,2898,14,3,929.55,0.05
7241,2899,94,1,121.02,0.05
7242,2900,107,1,315.32,0.0
7243,2900,11,1,863.36,0.1
7244,2900,81,1,111.58,0.1
7245,2900,32,1,58.98,0.05
7246,2901,50,1,52.38,0.05
7247,2901,4,3,1016.95,0.15
7248,2901,40,3,52.28,0.15
7249,2901,99,3,181.09,0.15
7250,2902,63,1,82.03,0.15
7251,2902,111,3,99.29,0.1
7252,2902,18,1,813.45,0.1
7253,2902,10,3,783.62,0.0
7254,2903,110,3,31.39,0.15
7255,2903,10,1,783.62,0.1
7256,2903,3,2,1143.05,0.05
7257,2904,114,3,46.87,0.05
7258,2904,9,3,1017.39,0.05
7259,2904,56,2,23.54,0.15
7260,2905,29,3,144.47,0.0
7261,2905,72,3,111.1,0.05
7262,2906,100,2,240.04,0.15
7263,2906,107,3,315.32,0.0
7264,2907,46,2,64.91,0.05
7265,2907,116,1,92.44,0.1
7266,2908,87,3,104.67,0.05
7267,2908,11,2,863.36,0.05
7268,2909,1,3,1061.42,0.0
7269,2909,105,2,321.26,0.15
7270,2909,61,2,73.16,0.0
7271,2910,26,2,114.37,0.15
7272,2910,101,3,403.43,0.15
7273,2910,45,1,58.26,0.0
7274,2910,59,1,28.01,0.0
7275,2911,71,2,69.64,0.1
7276,2911,36,3,67.29,0.05
7277,2911,95,1,67.35,0.1
7278,2912,91,3,94.87,0.1
7279,2912,5,3,856.49,0.0
7280,2913,85,2,122.17,0.0
7281,2913,89,3,55.64,0.0
7282,2914,14,2,929.55,0.05
7283,2914,87,2,104.67,0.1
7284,2914,30,3,139.26,0.0
7285,2915,31,1,69.02,0.05
7286,2915,64,1,93.19,0.1
7287,2915,114,1,46.87,0.15
7288,2915,118,3,70.37,0.15
7289,2916,114,3,46.87,0.05
7290,2916,106,1,342.73,0.0
7291,2917,46,2,64.91,0.15
7292,2917,111,3,99.29,0.1
7293,2918,57,2,62.07,0.15
7294,2918,96,1,124.74,0.15
7295,2919,31,1,69.02,0.15
7296,2919,14,1,929.55,0.05
7297,2920,101,2,403.43,0.0
7298,2920,75,1,181.68,0.05
7299,2920,114,3,46.87,0.0
7300,2921,92,1,59.67,0.0
7301,2921,12,1,876.42,0.0
7302,2921,87,3,104.67,0.05
7303,2922,58,1,44.05,0.05
7304,2923,69,3,114.57,0.05
7305,2923,58,1,44.05,0.0
7306,2923,83,2,77.52,0.15
7307,2923,102,1,188.19,0.05
7308,2924,86,1,110.76,0.05
7309,2924,64,2,93.19,0.1
7310,2924,33,1,96.96,0.0
7311,2925,104,1,175.21,0.1
7312,2926,15,1,1466.49,0.1
7313,2926,26,2,114.37,0.1
7314,2926,16,3,1522.38,0.15
7315,2927,88,3,109.47,0.05
7316,2927,17,3,1005.58,0.1
7317,2928,63,2,82.03,0.0
7318,2929,63,2,82.03,0.1
7319,2929,55,1,32.53,0.05
7320,2929,61,3,73.16,0.15
7321,2929,95,2,67.35,0.0
7322,2930,69,3,114.57,0.05
7323,2931,36,3,67.29,0.15
7324,2932,41,3,45.79,0.15
7325,2932,44,3,59.87,0.0
7326,2932,95,3,67.35,0.15
7327,2933,64,3,93.19,0.15
7328,2934,45,2,58.26,0.1
7329,2935,99,3,181.09,0.1
7330,2936,47,2,31.94,0.1
7331,2937,11,2,863.36,0.0
7332,2937,87,2,104.67,0.05
7333,2937,73,3,117.31,0.1
7334,2937,41,2,45.79,0.15
7335,2938,99,2,181.09,0.05
7336,2939,88,2,109.47,0.1
7337,2940,35,1,109.54,0.15
7338,2940,37,3,36.6,0.15
7339,2940,120,2,64.19,0.15
7340,2941,103,1,299.32,0.0
7341,2941,14,2,929.55,0.05
7342,2942,64,1,93.19,0.05
7343,2942,98,2,406.86,0.15
7344,2942,9,1,1017.39,0.15
7345,2943,115,2,74.95,0.0
7346,2944,62,2,99.59,0.1
7347,2944,11,1,863.36,0.15
7348,2944,67,1,48.23,0.1
7349,2944,54,2,20.73,0.15
7350,2945,61,1,73.16,0.0
7351,2945,11,3,863.36,0.15
7352,2945,15,2,1466.49,0.0
7353,2945,104,1,175.21,0.05
7354,2946,85,1,122.17,0.15
7355,2946,38,1,53.59,0.05
7356,2946,29,2,144.47,0.15
7357,2947,77,1,105.72,0.05
7358,2947,104,3,175.21,0.0
7359,2947,87,2,104.67,0.05
7360,2948,34,3,125.09,0.05
7361,2948,52,2,58.53,0.15
7362,2949,8,3,1131.13,0.15
7363,2949,12,2,876.42,0.05
7364,2950,89,2,55.64,0.0
7365,2950,49,3,53.79,0.0
7366,2950,105,1,321.26,0.15
7367,2951,8,1,1131.13,0.15
7368,2951,3,2,1143.05,0.05
7369,2951,32,3,58.98,0.05
7370,2951,35,2,109.54,0.15
7371,2952,27,2,116.94,0.0
7372,2952,49,3,53.79,0.05
7373,2952,18,1,813.45,0.0
7374,2953,15,3,1466.49,0.0
7375,2954,32,3,58.98,0.15
7376,2955,23,3,1138.4,0.1
7377,2955,10,2,783.62,0.05
7378,2956,96,2,124.74,0.05
7379,2956,97,3,308.18,0.1
7380,2957,107,2,315.32,0.0
7381,2958,35,2,109.54,0.0
7382,2958,95,3,67.35,0.1
7383,2958,19,2,1303.76,0.1
7384,2959,52,1,58.53,0.1
7385,2959,68,1,86.11,0.0
7386,2960,5,1,856.49,0.05
7387,2960,24,1,1445.96,0.1
7388,2960,103,3,299.32,0.1
7389,2961,86,3,110.76,0.1
7390,2961,95,3,67.35,0.05
7391,2962,41,3,45.79,0.0
7392,2962,6,3,1247.26,0.15
7393,2962,112,1,66.68,0.1
7394,2962,64,2,93.19,0.1
7395,2963,64,2,93.19,0.1
7396,2963,63,3,82.03,0.15
7397,2963,62,2,99.59,0.05
7398,2963,33,1,96.96,0.1
7399,2964,50,3,52.38,0.05
7400,2965,47,2,31.94,0.15
7401,2965,104,3,175.21,0.05
7402,2965,103,3,299.32,0.1
7403,2965,27,3,116.94,0.1
7404,2966,3,2,1143.05,0.0
7405,2967,94,2,121.02,0.0
7406,2967,26,1,114.37,0.15
7407,2967,78,1,198.38,0.05
7408,2968,73,2,117.31,0.0
7409,2968,19,3,1303.76,0.15
7410,2968,51,2,53.62,0.05
7411,2968,18,1,813.45,0.15
7412,2969,96,3,124.74,0.1
7413,2969,88,1,109.47,0.1
7414,2970,20,1,1272.89,0.15
7415,2970,88,1,109.47,0.15
7416,2970,119,3,62.24,0.1
7417,2971,78,2,198.38,0.1
7418,2971,90,2,100.08,0.0
7419,2971,96,1,124.74,0.15
7420,2972,88,3,109.47,0.05
7421,2972,94,2,121.02,0.0
7422,2972,111,3,99.29,0.05
7423,2973,116,1,92.44,0.05
7424,2973,4,2,1016.95,0.05
7425,2973,21,2,1122.92,0.15
7426,2974,91,3,94.87,0.1
7427,2974,4,1,1016.95,0.1
7428,2974,99,3,181.09,0.15
7429,2975,71,1,69.64,0.0
7430,2975,49,1,53.79,0.0
7431,2976,69,3,114.57,0.05
7432,2976,92,1,59.67,0.15
7433,2977,22,3,845.9,0.05
7434,2977,102,2,188.19,0.15
7435,2977,120,2,64.19,0.15
7436,2978,90,1,100.08,0.15
7437,2978,34,1,125.09,0.05
7438,2978,28,3,89.14,0.15
7439,2979,11,2,863.36,0.0
7440,2979,106,1,342.73,0.0
7441,2980,9,1,1017.39,0.1
7442,2980,33,3,96.96,0.15
7443,2981,28,1,89.14,0.1
7444,2981,112,2,66.68,0.15
7445,2981,64,1,93.19,0.0
7446,2982,9,2,1017.39,0.05
7447,2982,72,1,111.1,0.1
7448,2983,60,1,31.57,0.0
7449,2983,58,1,44.05,0.15
7450,2984,67,1,48.23,0.15
7451,2984,44,3,59.87,0.1
7452,2984,7,3,1081.5,0.0
7453,2985,78,1,198.38,0.15
7454,2986,11,1,863.36,0.1
7455,2986,112,2,66.68,0.05
7456,2986,21,1,1122.92,0.1
7457,2986,97,3,308.18,0.15
7458,2987,104,3,175.21,0.15
7459,2987,80,2,81.78,0.0
7460,2987,117,2,75.36,0.1
7461,2988,26,3,114.37,0.0
7462,2988,2,2,1276.88,0.0
7463,2989,22,3,845.9,0.1
7464,2990,57,3,62.07,0.15
7465,2991,42,2,58.5,0.0
7466,2991,44,3,59.87,0.1
7467,2991,88,3,109.47,0.0
7468,2991,70,2,54.65,0.1
7469,2992,23,2,1138.4,0.1
7470,2992,116,3,92.44,0.15
7471,2992,32,1,58.98,0.15
7472,2992,51,1,53.62,0.15
7473,2993,99,1,181.09,0.1
7474,2993,89,1,55.64,0.1
7475,2993,18,3,813.45,0.1
7476,2994,19,2,1303.76,0.1
7477,2994,14,3,929.55,0.05
7478,2994,63,2,82.03,0.05
7479,2994,113,3,45.91,0.1
7480,2995,58,3,44.05,0.15
7481,2995,33,3,96.96,0.1
7482,2995,5,3,856.49,0.1
7483,2995,57,2,62.07,0.1
7484,2996,59,2,28.01,0.0
7485,2996,83,3,77.52,0.15
7486,2996,20,3,1272.89,0.05
7487,2996,55,3,32.53,0.15
7488,2997,21,2,1122.92,0.05
7489,2998,119,2,62.24,0.05
7490,2998,115,2,74.95,0.0
7491,2999,81,2,111.58,0.0
7492,2999,76,3,115.79,0.15
7493,2999,26,2,114.37,0.15
7494,2999,50,3,52.38,0.05
7495,3000,107,1,315.32,0.05
7496,3001,16,2,1522.38,0.05
7497,3001,19,1,1303.76,0.05
7498,3001,47,1,31.94,0.0
7499,3001,50,1,52.38,0.1
7500,3002,101,2,403.43,0.05
7501,3002,76,1,115.79,0.1
7502,3002,15,1,1466.49,0.1
7503,3003,113,2,45.91,0.15
7504,3004,4,2,1016.95,0.0
7505,3004,26,1,114.37,0.15
7506,3005,56,3,23.54,0.1
7507,3005,94,3,121.02,0.15
7508,3005,120,3,64.19,0.15
7509,3006,6,2,1247.26,0.0
7510,3006,4,2,1016.95,0.05
7511,3006,64,1,93.19,0.15
7512,3006,35,1,109.54,0.0
7513,3007,40,2,52.28,0.15
7514,3007,115,1,74.95,0.15
7515,3007,37,1,36.6,0.15
7516,3007,26,2,114.37,0.05
7517,3008,103,3,299.32,0.1
7518,3008,39,2,57.67,0.1
7519,3008,107,3,315.32,0.15
7520,3008,1,2,1061.42,0.0
7521,3009,40,2,52.28,0.1
7522,3009,9,1,1017.39,0.0
7523,3009,36,2,67.29,0.0
7524,3009,22,3,845.9,0.15
7525,3010,11,1,863.36,0.05
7526,3010,82,1,113.87,0.05
7527,3011,2,2,1276.88,0.0
